ID,CABELLO,OJOS,PIEL,CROMA_CAB,CROMA_OJOS,CROMA_PIEL,TEMP_OJOS,TEMP_PIEL,TEMP_CAB,VALOR_CAB,VALOR_OJOS,VALOR_PIEL,TEMP_TOTAL,VALOR_TOTAL,CROMA_TOTAL,PALETAS
3795,pelirrojo,azul,moreno claro / dorado,suave,brillante,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3796,pelirrojo,azul,moreno claro / dorado,brillante,suave,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3797,pelirrojo,azul,moreno claro / dorado,brillante,suave,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3798,pelirrojo,azul,moreno claro / dorado,brillante,brillante,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3799,pelirrojo,azul,moreno claro / dorado,brillante,brillante,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3800,pelirrojo,azul,moreno / marrón claro,suave,suave,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3801,pelirrojo,azul,moreno / marrón claro,suave,suave,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3802,pelirrojo,azul,moreno / marrón claro,suave,brillante,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3803,pelirrojo,azul,moreno / marrón claro,suave,brillante,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3804,pelirrojo,azul,moreno / marrón claro,brillante,suave,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3805,pelirrojo,azul,moreno / marrón claro,brillante,suave,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3806,pelirrojo,azul,moreno / marrón claro,brillante,brillante,suave,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3807,pelirrojo,azul,moreno / marrón claro,brillante,brillante,brillante,frio,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3808,pelirrojo,almendra,melocotón,suave,suave,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3809,pelirrojo,almendra,melocotón,suave,suave,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3810,pelirrojo,almendra,melocotón,suave,brillante,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3811,pelirrojo,almendra,melocotón,suave,brillante,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3812,pelirrojo,almendra,melocotón,brillante,suave,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3813,pelirrojo,almendra,melocotón,brillante,suave,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3814,pelirrojo,almendra,melocotón,brillante,brillante,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3815,pelirrojo,almendra,melocotón,brillante,brillante,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3816,pelirrojo,almendra,blanco / pálido ,suave,suave,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3817,pelirrojo,almendra,blanco / pálido ,suave,suave,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3818,pelirrojo,almendra,blanco / pálido ,suave,brillante,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3819,pelirrojo,almendra,blanco / pálido ,suave,brillante,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3820,pelirrojo,almendra,blanco / pálido ,brillante,suave,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3821,pelirrojo,almendra,blanco / pálido ,brillante,suave,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3822,pelirrojo,almendra,blanco / pálido ,brillante,brillante,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3823,pelirrojo,almendra,blanco / pálido ,brillante,brillante,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3824,pelirrojo,almendra,rosada,suave,suave,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3825,pelirrojo,almendra,rosada,suave,suave,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3826,pelirrojo,almendra,rosada,suave,brillante,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3827,pelirrojo,almendra,rosada,suave,brillante,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3828,pelirrojo,almendra,rosada,brillante,suave,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3829,pelirrojo,almendra,rosada,brillante,suave,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3830,pelirrojo,almendra,rosada,brillante,brillante,suave,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3831,pelirrojo,almendra,rosada,brillante,brillante,brillante,calido,frio,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3832,pelirrojo,almendra,negro,suave,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3833,pelirrojo,almendra,negro,suave,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3834,pelirrojo,almendra,negro,suave,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3835,pelirrojo,almendra,negro,suave,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3836,pelirrojo,almendra,negro,brillante,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3837,pelirrojo,almendra,negro,brillante,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3838,pelirrojo,almendra,negro,brillante,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3839,pelirrojo,almendra,negro,brillante,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3840,pelirrojo,almendra,amarillento,suave,suave,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3841,pelirrojo,almendra,amarillento,suave,suave,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3842,pelirrojo,almendra,amarillento,suave,brillante,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3843,pelirrojo,almendra,amarillento,suave,brillante,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3844,pelirrojo,almendra,amarillento,brillante,suave,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
3845,pelirrojo,almendra,amarillento,brillante,suave,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3846,pelirrojo,almendra,amarillento,brillante,brillante,suave,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3847,pelirrojo,almendra,amarillento,brillante,brillante,brillante,calido,calido,calido,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
3848,pelirrojo,almendra,moreno claro / dorado,suave,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3849,pelirrojo,almendra,moreno claro / dorado,suave,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3850,pelirrojo,almendra,moreno claro / dorado,suave,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3851,pelirrojo,almendra,moreno claro / dorado,suave,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3852,pelirrojo,almendra,moreno claro / dorado,brillante,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3853,pelirrojo,almendra,moreno claro / dorado,brillante,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3854,pelirrojo,almendra,moreno claro / dorado,brillante,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3855,pelirrojo,almendra,moreno claro / dorado,brillante,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3856,pelirrojo,almendra,moreno / marrón claro,suave,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3857,pelirrojo,almendra,moreno / marrón claro,suave,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3858,pelirrojo,almendra,moreno / marrón claro,suave,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3859,pelirrojo,almendra,moreno / marrón claro,suave,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3860,pelirrojo,almendra,moreno / marrón claro,brillante,suave,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
3861,pelirrojo,almendra,moreno / marrón claro,brillante,suave,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3862,pelirrojo,almendra,moreno / marrón claro,brillante,brillante,suave,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3863,pelirrojo,almendra,moreno / marrón claro,brillante,brillante,brillante,calido,calido,calido,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
3864,pelirrojo,ámbar,melocotón,suave,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3865,pelirrojo,ámbar,melocotón,suave,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3866,pelirrojo,ámbar,melocotón,suave,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3867,pelirrojo,ámbar,melocotón,suave,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3868,pelirrojo,ámbar,melocotón,brillante,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3869,pelirrojo,ámbar,melocotón,brillante,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3870,pelirrojo,ámbar,melocotón,brillante,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3871,pelirrojo,ámbar,melocotón,brillante,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3872,pelirrojo,ámbar,blanco / pálido ,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3873,pelirrojo,ámbar,blanco / pálido ,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3874,pelirrojo,ámbar,blanco / pálido ,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3875,pelirrojo,ámbar,blanco / pálido ,suave,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3876,pelirrojo,ámbar,blanco / pálido ,brillante,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3877,pelirrojo,ámbar,blanco / pálido ,brillante,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3878,pelirrojo,ámbar,blanco / pálido ,brillante,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3879,pelirrojo,ámbar,blanco / pálido ,brillante,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3880,pelirrojo,ámbar,rosada,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3881,pelirrojo,ámbar,rosada,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3882,pelirrojo,ámbar,rosada,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3883,pelirrojo,ámbar,rosada,suave,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3884,pelirrojo,ámbar,rosada,brillante,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3885,pelirrojo,ámbar,rosada,brillante,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3886,pelirrojo,ámbar,rosada,brillante,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3887,pelirrojo,ámbar,rosada,brillante,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3888,pelirrojo,ámbar,negro,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3889,pelirrojo,ámbar,negro,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3890,pelirrojo,ámbar,negro,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3891,pelirrojo,ámbar,negro,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3892,pelirrojo,ámbar,negro,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3893,pelirrojo,ámbar,negro,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3894,pelirrojo,ámbar,negro,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3895,pelirrojo,ámbar,negro,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3896,pelirrojo,ámbar,amarillento,suave,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3897,pelirrojo,ámbar,amarillento,suave,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3898,pelirrojo,ámbar,amarillento,suave,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3899,pelirrojo,ámbar,amarillento,suave,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3900,pelirrojo,ámbar,amarillento,brillante,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3901,pelirrojo,ámbar,amarillento,brillante,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3902,pelirrojo,ámbar,amarillento,brillante,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3903,pelirrojo,ámbar,amarillento,brillante,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3904,pelirrojo,ámbar,moreno claro / dorado,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3905,pelirrojo,ámbar,moreno claro / dorado,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3906,pelirrojo,ámbar,moreno claro / dorado,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3907,pelirrojo,ámbar,moreno claro / dorado,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3908,pelirrojo,ámbar,moreno claro / dorado,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3909,pelirrojo,ámbar,moreno claro / dorado,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3910,pelirrojo,ámbar,moreno claro / dorado,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3911,pelirrojo,ámbar,moreno claro / dorado,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3912,pelirrojo,ámbar,moreno / marrón claro,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3913,pelirrojo,ámbar,moreno / marrón claro,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3914,pelirrojo,ámbar,moreno / marrón claro,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3915,pelirrojo,ámbar,moreno / marrón claro,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3916,pelirrojo,ámbar,moreno / marrón claro,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3917,pelirrojo,ámbar,moreno / marrón claro,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3918,pelirrojo,ámbar,moreno / marrón claro,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3919,pelirrojo,ámbar,moreno / marrón claro,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3920,pelirrojo,verde,melocotón,suave,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3921,pelirrojo,verde,melocotón,suave,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3922,pelirrojo,verde,melocotón,suave,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3923,pelirrojo,verde,melocotón,suave,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3924,pelirrojo,verde,melocotón,brillante,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3925,pelirrojo,verde,melocotón,brillante,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3926,pelirrojo,verde,melocotón,brillante,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3927,pelirrojo,verde,melocotón,brillante,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3928,pelirrojo,verde,blanco / pálido ,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3929,pelirrojo,verde,blanco / pálido ,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3930,pelirrojo,verde,blanco / pálido ,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3931,pelirrojo,verde,blanco / pálido ,suave,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3932,pelirrojo,verde,blanco / pálido ,brillante,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3933,pelirrojo,verde,blanco / pálido ,brillante,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3934,pelirrojo,verde,blanco / pálido ,brillante,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3935,pelirrojo,verde,blanco / pálido ,brillante,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3936,pelirrojo,verde,rosada,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3937,pelirrojo,verde,rosada,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3938,pelirrojo,verde,rosada,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3939,pelirrojo,verde,rosada,suave,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3940,pelirrojo,verde,rosada,brillante,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3941,pelirrojo,verde,rosada,brillante,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3942,pelirrojo,verde,rosada,brillante,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3943,pelirrojo,verde,rosada,brillante,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3944,pelirrojo,verde,negro,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3945,pelirrojo,verde,negro,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3946,pelirrojo,verde,negro,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3947,pelirrojo,verde,negro,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3948,pelirrojo,verde,negro,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3949,pelirrojo,verde,negro,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3950,pelirrojo,verde,negro,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3951,pelirrojo,verde,negro,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3952,pelirrojo,verde,amarillento,suave,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3953,pelirrojo,verde,amarillento,suave,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3954,pelirrojo,verde,amarillento,suave,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3955,pelirrojo,verde,amarillento,suave,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3956,pelirrojo,verde,amarillento,brillante,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3957,pelirrojo,verde,amarillento,brillante,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3958,pelirrojo,verde,amarillento,brillante,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3959,pelirrojo,verde,amarillento,brillante,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3960,pelirrojo,verde,moreno claro / dorado,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3961,pelirrojo,verde,moreno claro / dorado,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3962,pelirrojo,verde,moreno claro / dorado,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3963,pelirrojo,verde,moreno claro / dorado,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3964,pelirrojo,verde,moreno claro / dorado,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3965,pelirrojo,verde,moreno claro / dorado,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3966,pelirrojo,verde,moreno claro / dorado,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3967,pelirrojo,verde,moreno claro / dorado,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3968,pelirrojo,verde,moreno / marrón claro,suave,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3969,pelirrojo,verde,moreno / marrón claro,suave,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3970,pelirrojo,verde,moreno / marrón claro,suave,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3971,pelirrojo,verde,moreno / marrón claro,suave,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3972,pelirrojo,verde,moreno / marrón claro,brillante,suave,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
3973,pelirrojo,verde,moreno / marrón claro,brillante,suave,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3974,pelirrojo,verde,moreno / marrón claro,brillante,brillante,suave,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3975,pelirrojo,verde,moreno / marrón claro,brillante,brillante,brillante,calido,calido,calido,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
3976,pelirrojo,miel,melocotón,suave,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3977,pelirrojo,miel,melocotón,suave,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3978,pelirrojo,miel,melocotón,suave,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3979,pelirrojo,miel,melocotón,suave,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3980,pelirrojo,miel,melocotón,brillante,suave,suave,calido,calido,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3981,pelirrojo,miel,melocotón,brillante,suave,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3982,pelirrojo,miel,melocotón,brillante,brillante,suave,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3983,pelirrojo,miel,melocotón,brillante,brillante,brillante,calido,calido,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3984,pelirrojo,miel,blanco / pálido ,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3985,pelirrojo,miel,blanco / pálido ,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3986,pelirrojo,miel,blanco / pálido ,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3987,pelirrojo,miel,blanco / pálido ,suave,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3988,pelirrojo,miel,blanco / pálido ,brillante,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3989,pelirrojo,miel,blanco / pálido ,brillante,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3990,pelirrojo,miel,blanco / pálido ,brillante,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3991,pelirrojo,miel,blanco / pálido ,brillante,brillante,brillante,calido,frio,calido,claro,claro,claro,calido,claro,brillante,PRIMAVERA
3992,pelirrojo,miel,rosada,suave,suave,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3993,pelirrojo,miel,rosada,suave,suave,brillante,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
3994,pelirrojo,miel,rosada,suave,brillante,suave,calido,frio,calido,claro,claro,claro,calido,claro,suave,PRIMAVERA
